41800, 20755.636982, 0.155827, 20755.792809, 20739.260147, 0.130868, 20739.391014
42000, 20954.906308, 0.156219, 20955.062527, 20938.120567, 0.130645, 20938.251212
42200, 21155.058477, 0.156786, 21155.215263, 21137.428149, 0.128867, 21137.557015
42400, 21355.532494, 0.156517, 21355.689011, 21338.621821, 0.128652, 21338.750473
42600, 21558.246596, 0.155914, 21558.402510, 21540.897658, 0.126781, 21541.024439
42800, 21760.678896, 0.155737, 21760.834632, 21742.351986, 0.126028, 21742.478015
43000, 21965.348141, 0.154561, 21965.502702, 21946.681962, 0.125907, 21946.807869
43200, 22169.792823, 0.155211, 22169.948034, 22150.721223, 0.128150, 22150.849373
43400, 22375.480655, 0.156694, 22375.637349, 22357.240213, 0.128749, 22357.368962
43600, 22582.893761, 0.158729, 22583.052490, 22563.037848, 0.130445, 22563.168293
43800, 22790.702054, 0.158662, 22790.860716, 22770.813901, 0.131211, 22770.945112
44000, 22998.663664, 0.159471, 22998.823136, 22978.883992, 0.131699, 22979.015691
44200, 23207.961601, 0.161325, 23208.122926, 23187.496416, 0.127754, 23187.624170
44400, 23418.803901, 0.162925, 23418.966826, 23398.514957, 0.125752, 23398.640709
44600, 23629.710928, 0.163634, 23629.874562, 23608.769945, 0.127171, 23608.897117
44800, 23842.252396, 0.162655, 23842.415052, 23820.936596, 0.127959, 23821.064556
45000, 24056.400921, 0.162414, 24056.563335, 24034.430832, 0.127233, 24034.558064
45200, 24269.888349, 0.163782, 24270.052132, 24247.982909, 0.128314, 24248.111223
45400, 24485.592918, 0.162988, 24485.755906, 24462.734654, 0.129414, 24462.864069
45600, 24702.655443, 0.161868, 24702.817312, 24679.828129, 0.129221, 24679.957350
45800, 24919.944649, 0.158764, 24920.103413, 24896.312845, 0.129231, 24896.442075
46000, 25138.394074, 0.155249, 25138.549323, 25113.172708, 0.126122, 25113.298830
46200, 25357.583149, 0.152833, 25357.735982, 25332.098771, 0.125428, 25332.224199
46400, 25578.136594, 0.150706, 25578.287300, 25550.429208, 0.124332, 25550.553541
46600, 25799.525500, 0.149669, 25799.675169, 25773.323357, 0.122016, 25773.445373
46800, 26020.276792, 0.150876, 26020.427668, 25993.154281, 0.122790, 25993.277071
47000, 26243.390565, 0.151108, 26243.541673, 26215.962911, 0.123561, 26216.086472
47200, 26466.520719, 0.150917, 26466.671636, 26440.638337, 0.124256, 26440.762594
47400, 26692.287565, 0.152769, 26692.440334, 26664.440061, 0.123681, 26664.563742
47600, 26917.958214, 0.152733, 26918.110947, 26889.450475, 0.121145, 26889.571620
47800, 27144.282342, 0.154777, 27144.437120, 27114.815161, 0.121906, 27114.937068
